# FP1-F7,F7-T7,T7-P7,P7-O1,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2,FP2-F8,F8-T8,T8-P8-0,P8-O2,FZ-CZ,CZ-PZ,P7-T7,T7-FT9,FT9-FT10,FT10-T8,T8-P8-1
5.178998778998778439e-04,7.578021978021978180e-04,4.202197802197801639e-04,5.483760683760683123e-04,5.792429792429792338e-04,9.324542124542124126e-04,3.561416361416360897e-04,6.015140415140414866e-04,5.468131868131868249e-04,4.780463980463980174e-04,2.994871794871794874e-04,3.409035409035408555e-04,3.995115995115995069e-04,5.315750915750916449e-04,2.928449328449328135e-04,3.123809523809523820e-04,4.167032967032966817e-04,3.369963369963369744e-04,4.198290598290598192e-04,5.089133089133089389e-04,4.561660561660561635e-04,3.455921855921855889e-04,2.928449328449328135e-04
7.222466422466422174e-04,4.362393162393161960e-04,4.331135531135531127e-04,5.116483516483516774e-04,5.518925518925518487e-04,5.464224664224663717e-04,2.869841269841269917e-04,5.167277167277167012e-04,4.225641025641025035e-04,5.835409035409034597e-04,3.831013431013430759e-04,2.506471306471306473e-04,4.088888888888889193e-04,5.198534798534797845e-04,2.803418803418803720e-04,2.811233211233211157e-04,4.674969474969474623e-04,2.494749694749694505e-04,4.327228327228327138e-04,3.713797313797313239e-04,3.416849816849816535e-04,1.768009768009767889e-04,2.803418803418803720e-04
6.128449328449327854e-04,1.070378510378510372e-03,9.613675213675212852e-04,6.652014652014651619e-04,5.475946275946275144e-04,8.308669108669108514e-04,3.702075702075701812e-04,6.581684981684981974e-04,9.129181929181928983e-04,7.753846153846152833e-04,6.491819291819290755e-04,3.909157509157508924e-04,1.431013431013430752e-03,1.264175824175824353e-03,8.898656898656898476e-04,6.866910866910866168e-04,8.113308913308912287e-04,5.214163614163613803e-04,9.609768009768009404e-04,6.523076923076922672e-04,5.909645909645908773e-04,6.628571428571428765e-04,8.898656898656898476e-04
4.096703296703296630e-04,6.120634920634919875e-04,4.131868131868131995e-04,4.452258852258852095e-04,6.038583638583638804e-04,7.640537240537239845e-04,3.690354090354090386e-04,5.061782661782662004e-04,4.053724053724053287e-04,3.877899877899877550e-04,3.295726495726495568e-04,3.409035409035408555e-04,4.237362637362637003e-04,3.385592185592185160e-04,3.284004884004884141e-04,3.448107448107448451e-04,4.631990231990231821e-04,2.631501831501830888e-04,4.135775335775335442e-04,4.733577533577533383e-04,4.549938949938949666e-04,2.229059829059828904e-04,3.284004884004884141e-04
3.616117216117216209e-04,5.843223443223442577e-04,3.537973137973137502e-04,5.753357753357753526e-04,5.780708180708180911e-04,6.589499389499389953e-04,3.143345543345543226e-04,4.260805860805860941e-04,4.557753357753357103e-04,4.217826617826617597e-04,2.729181929181929002e-04,2.623687423687423451e-04,3.748962148962148603e-04,3.487179487179487263e-04,2.682295482295482211e-04,3.100366300366299882e-04,3.897435897435896955e-04,2.459584859584859682e-04,3.534065934065934054e-04,5.155555555555555586e-04,5.257142857142856063e-04,2.283760683760683674e-04,2.682295482295482211e-04
2.842490842490842532e-04,5.268864468864468574e-04,2.854212454212453958e-04,4.530402930402930260e-04,4.018559218559218465e-04,4.612454212454212416e-04,3.162881562881562632e-04,5.003174603174602702e-04,5.272771672771672021e-04,3.143345543345543226e-04,2.721367521367521023e-04,2.822954822954823126e-04,4.995360195360194723e-04,3.409035409035408555e-04,2.264224664224663997e-04,2.584615384615384639e-04,3.455921855921855889e-04,3.303540903540903547e-04,2.850305250305250511e-04,4.350671550671550533e-04,4.061538461538461266e-04,1.748473748473748483e-04,2.264224664224663997e-04
3.788034188034187957e-04,5.061782661782662004e-04,3.932600732600732862e-04,4.350671550671550533e-04,4.428815628815628699e-04,4.495238095238094896e-04,3.987301587301587090e-04,4.038095238095237871e-04,5.108669108669108795e-04,4.710134310134309445e-04,2.631501831501830888e-04,2.885470085470085333e-04,4.639804639804639801e-04,4.569474969474969614e-04,2.834676434676434553e-04,3.030036630036629696e-04,4.514774114774114302e-04,3.155067155067155195e-04,3.928693528693528872e-04,4.674969474969474623e-04,4.338949938949938565e-04,2.135286935286935322e-04,2.834676434676434553e-04
3.494993894993894700e-04,4.768742368742368747e-04,3.248840048840048777e-04,3.705982905982905802e-04,4.194383394383394202e-04,5.511111111111110508e-04,3.272283272283271630e-04,4.237362637362637003e-04,3.600488400488400251e-04,2.944078144078143551e-04,2.776068376068375793e-04,3.194139194139194006e-04,4.710134310134309445e-04,5.311843711843711917e-04,3.850549450549450164e-04,2.697924297924297627e-04,3.022222222222222259e-04,2.037606837606837479e-04,3.244932844932844787e-04,8.082051282051281454e-04,7.937484737484737634e-04,3.037851037851037675e-04,3.850549450549450164e-04
3.999023199023199059e-04,6.655921855921856150e-04,2.740903540903540971e-04,5.257142857142856063e-04,3.936507936507936309e-04,7.421733821733820765e-04,2.643223443223443399e-04,4.971916971916971869e-04,3.752869352869352593e-04,3.991208791208791080e-04,2.326739926739926476e-04,2.221245421245421196e-04,3.752869352869352593e-04,3.076923076923076487e-04,1.818803418803418670e-04,2.115750915750915645e-04,4.077167277167276682e-04,2.193894993894993811e-04,2.744810744810744418e-04,4.643711843711843248e-04,3.956043956043956257e-04,1.889133089133089127e-04,1.818803418803418670e-04
3.092551892551892445e-04,4.186568986568986223e-04,2.154822954822954728e-04,4.506959706959706865e-04,3.678632478632478417e-04,5.327472527472527876e-04,2.838583638583638542e-04,5.061782661782662004e-04,6.335531135531135508e-04,2.967521367521367488e-04,1.947741147741147616e-04,1.822710622710622659e-04,6.230036630036629415e-04,2.471306471306471109e-04,1.916483516483516512e-04,2.111843711843711655e-04,3.260561660561660203e-04,2.592429792429792076e-04,2.158730158730158717e-04,4.639804639804639801e-04,3.405128205128204566e-04,1.369474969474969352e-04,1.916483516483516512e-04
4.944566544566544484e-04,7.355311355311354568e-04,6.343345543345543487e-04,5.358730158730158708e-04,6.073748473748473084e-04,6.296459096459096696e-04,2.498656898656898494e-04,5.268864468864468574e-04,6.464468864468864455e-04,6.163614163614163219e-04,3.831013431013430759e-04,4.061538461538461266e-04,1.316141636141636385e-03,1.293870573870573807e-03,4.221733821733821587e-04,4.069352869352868703e-04,5.534554334554334445e-04,8.922100122100121329e-04,6.347252747252746935e-04,1.002783882783882599e-03,7.308424908424907777e-04,3.799755799755799926e-04,4.221733821733821587e-04
3.522344322344322085e-04,4.921123321123320547e-04,2.885470085470085333e-04,5.522832722832721935e-04,3.506715506715506669e-04,5.089133089133089389e-04,2.756532356532356387e-04,5.765079365079364953e-04,4.245177045177044983e-04,3.155067155067155195e-04,2.397069597069596933e-04,2.811233211233211157e-04,4.139682539682539432e-04,2.158730158730158717e-04,2.400976800976800923e-04,2.479120879120879088e-04,3.475457875457875294e-04,2.252503052503052299e-04,2.881562881562881344e-04,4.167032967032966817e-04,3.553601953601953460e-04,1.646886446886446922e-04,2.400976800976800923e-04
4.749206349206349341e-04,6.073748473748473084e-04,5.624420024420024580e-04,5.425152625152624905e-04,4.889865689865689714e-04,5.339194139194139302e-04,3.569230769230768876e-04,4.452258852258852095e-04,5.811965811965811744e-04,5.182905982905982971e-04,4.897680097680097693e-04,3.705982905982905802e-04,1.313015873015873193e-03,1.546275946275946223e-03,7.488156288156286962e-04,4.780463980463980174e-04,4.155311355311355390e-04,4.127960927960928005e-04,5.628327228327228027e-04,6.284737484737485270e-04,6.097191697191697022e-04,6.632478632478632213e-04,7.488156288156286962e-04
5.093040293040292836e-04,6.612942612942612807e-04,3.315262515262515516e-04,5.284493284493284532e-04,4.870329670329669766e-04,5.163369963369962481e-04,3.522344322344322085e-04,5.440781440781440863e-04,4.796092796092796132e-04,4.092796092796092641e-04,3.768498168498168551e-04,3.725518925518925208e-04,8.738461538461537613e-04,9.293284493284493294e-04,4.260805860805860941e-04,3.323076923076922953e-04,3.819291819291819332e-04,4.733577533577533383e-04,3.311355311355311526e-04,4.710134310134309445e-04,4.385836385836385356e-04,5.237606837606836657e-04,4.260805860805860941e-04
3.659096459096459011e-04,5.272771672771672021e-04,6.382417582417582299e-04,6.312087912087912655e-04,4.401465201465200772e-04,6.652014652014651619e-04,3.483272283272283274e-04,5.221978021978021783e-04,4.968009768009767338e-04,6.265201465201465864e-04,3.690354090354090386e-04,4.397557997557997324e-04,1.126642246642246738e-03,1.263785103785103683e-03,5.581440781440780152e-04,4.882051282051281735e-04,5.882295482295481388e-04,9.883272283272282171e-04,6.386324786324785747e-04,5.139926739926739627e-04,4.589010989010989020e-04,5.749450549450548995e-04,5.581440781440780152e-04
4.858608058608058339e-04,7.714774114774114021e-04,5.944810744810745222e-04,5.554090354090353851e-04,4.483516483516483469e-04,6.753601953601953180e-04,3.514529914529914648e-04,4.624175824175823842e-04,5.765079365079364953e-04,5.284493284493284532e-04,3.846642246642246175e-04,3.221489621489621391e-04,5.940903540903540690e-04,3.745054945054944614e-04,2.740903540903540971e-04,3.514529914529914648e-04,4.686691086691086050e-04,2.979242979242979457e-04,5.940903540903540690e-04,4.760927960927960768e-04,4.409279609279609293e-04,2.619780219780219461e-04,2.740903540903540971e-04
3.815384615384615342e-04,4.772649572649572737e-04,6.737973137973137221e-04,5.874481074481073409e-04,3.737240537240536634e-04,6.734065934065933774e-04,3.526251526251526075e-04,5.085225885225884857e-04,7.058363858363857863e-04,4.866422466422465776e-04,4.385836385836385356e-04,3.291819291819292120e-04,9.969230769230768858e-04,1.081709401709401780e-03,5.862759462759461982e-04,3.713797313797313239e-04,6.358974358974358362e-04,3.815384615384615342e-04,6.741880341880341753e-04,4.002930402930402506e-04,4.307692307692307732e-04,5.100854700854700816e-04,5.862759462759461982e-04
4.299877899877899753e-04,4.913308913308913652e-04,3.276190476190475620e-04,4.827350427350426965e-04,4.569474969474969614e-04,5.515018315018315040e-04,3.061294261294261070e-04,4.342857142857142554e-04,4.131868131868131995e-04,3.432478632478631951e-04,2.776068376068375793e-04,2.932356532356532124e-04,9.254212454212453398e-04,8.375091575091574711e-04,5.053968253968254025e-04,2.959706959706959509e-04,3.827106227106226769e-04,2.381440781440781517e-04,3.280097680097679609e-04,4.284249084249084336e-04,3.850549450549450164e-04,3.752869352869352593e-04,5.053968253968254025e-04
4.928937728937728526e-04,5.839316239316239129e-04,3.842735042735042727e-04,6.804395604395603418e-04,3.936507936507936309e-04,6.151892551892551792e-04,3.405128205128204566e-04,6.444932844932843964e-04,4.385836385836385356e-04,3.807570207570207363e-04,3.448107448107448451e-04,2.979242979242979457e-04,4.944566544566544484e-04,6.116727716727716428e-04,4.108424908424908599e-04,3.627838827838827636e-04,4.573382173382173604e-04,3.127716727716727809e-04,3.846642246642246175e-04,5.976068376068376055e-04,3.831013431013430759e-04,1.904761904761904814e-04,4.108424908424908599e-04
5.643956043956043986e-04,7.499877899877899472e-04,8.855677655677655132e-04,6.230036630036629415e-04,4.925030525030525078e-04,8.972893772893772652e-04,4.928937728937728526e-04,4.760927960927960768e-04,8.484493284493284252e-04,5.093040293040292836e-04,3.612210012210012220e-04,3.405128205128204566e-04,1.171575091575091264e-03,1.162588522588522575e-03,5.737728937728937568e-04,6.519169719169718141e-04,4.495238095238094896e-04,1.099682539682539806e-03,8.859584859584859664e-04,1.073504273504273347e-03,7.613186813186813545e-04,4.561660561660561635e-04,5.737728937728937568e-04
3.866178266178266123e-04,7.124786324786324060e-04,7.890598290598290843e-04,6.999755799755799646e-04,5.018803418803418660e-04,4.667155067155066644e-04,3.221489621489621391e-04,4.057631257631257276e-04,7.218559218559218726e-04,3.956043956043956257e-04,3.201953601953601986e-04,3.452014652014651899e-04,2.008888888888888617e-03,1.475555555555555691e-03,6.655921855921856150e-04,8.390720390720389586e-04,3.299633699633699557e-04,8.480586080586079720e-04,7.886691086691086311e-04,5.772893772893772932e-04,4.866422466422465776e-04,3.959951159951159705e-04,6.655921855921856150e-04
4.206105006105005629e-04,5.253235653235652615e-04,3.608302808302808230e-04,4.690598290598290039e-04,4.780463980463980174e-04,7.062271062271062395e-04,2.783882783882783772e-04,5.065689865689865451e-04,5.886202686202685920e-04,4.542124542124541687e-04,2.920634920634920155e-04,2.779975579975579782e-04,6.097191697191697022e-04,3.432478632478631951e-04,2.694017094017094180e-04,2.440048840048839734e-04,5.210256410256409272e-04,2.565079365079364691e-04,3.612210012210012220e-04,3.932600732600732862e-04,4.299877899877899753e-04,2.178266178266178123e-04,2.694017094017094180e-04
9.383150183150182344e-04,1.178608058608058336e-03,9.398778998778998302e-04,6.034676434676434272e-04,7.464713064713064108e-04,5.710378510378510183e-04,4.104517704517704610e-04,3.405128205128204566e-04,7.034920634920635010e-04,4.342857142857142554e-04,6.062026862026861657e-04,5.690842490842490777e-04,1.451330891330891498e-03,1.594725274725274609e-03,1.086398046398046567e-03,7.058363858363857863e-04,4.725763125763125946e-04,9.957509157509157431e-04,9.402686202686201750e-04,8.003907203907203831e-04,6.339438339438338956e-04,7.691330891330891168e-04,1.086398046398046567e-03
6.609035409035409359e-04,1.089523809523809542e-03,1.018803418803418794e-03,6.331623931623932061e-04,5.612698412698413153e-04,4.714041514041513435e-04,3.479365079365079284e-04,3.213675213675213412e-04,5.210256410256409272e-04,5.014896214896214129e-04,3.600488400488400251e-04,3.834920634920634748e-04,1.363028083028082959e-03,1.270427350427350520e-03,5.276678876678875469e-04,6.487912087912087308e-04,4.131868131868131995e-04,3.295726495726495568e-04,1.019194139194139247e-03,5.393894993894994072e-04,4.213919413919413608e-04,4.889865689865689714e-04,5.276678876678875469e-04
3.104273504273503872e-04,4.565567765567765625e-04,4.319413919413919159e-04,4.245177045177044983e-04,3.612210012210012220e-04,4.264713064713064931e-04,2.744810744810744418e-04,4.061538461538461266e-04,5.323565323565323344e-04,3.076923076923076487e-04,3.401221001221001118e-04,2.447863247863247714e-04,8.398534798534797565e-04,7.757753357753357365e-04,7.871062271062271437e-04,7.480341880341880067e-04,2.733089133089132991e-04,4.401465201465200772e-04,4.323321123321123148e-04,3.913064713064712372e-04,3.721611721611721218e-04,2.568986568986568681e-04,7.871062271062271437e-04
3.799755799755799926e-04,5.511111111111110508e-04,5.292307692307692511e-04,4.280341880341880347e-04,4.292063492063491774e-04,4.186568986568986223e-04,3.194139194139194006e-04,3.651282051282051032e-04,5.905738705738705326e-04,3.956043956043956257e-04,2.506471306471306473e-04,2.694017094017094180e-04,8.011721611721611810e-04,7.495970695970694941e-04,4.331135531135531127e-04,3.858363858363858144e-04,2.963614163614163499e-04,2.776068376068375793e-04,5.296214896214895959e-04,5.112576312576312242e-04,3.428571428571427961e-04,4.202197802197801639e-04,4.331135531135531127e-04
3.225396825396825381e-04,5.237606837606836657e-04,2.947985347985347540e-04,4.514774114774114302e-04,4.116239316239316036e-04,4.874236874236873756e-04,2.912820512820512718e-04,4.053724053724053287e-04,3.748962148962148603e-04,4.100610500610500620e-04,2.397069597069596933e-04,3.006593406593406842e-04,3.115995115995115841e-04,3.717704517704517229e-04,2.568986568986568681e-04,2.908913308913308729e-04,3.705982905982905802e-04,2.166544566544566426e-04,2.951892551892551530e-04,4.389743589743589345e-04,4.374114774114773929e-04,1.748473748473748483e-04,2.568986568986568681e-04
3.319169719169718963e-04,5.319658119658119896e-04,2.858119658119657948e-04,5.741636141636141015e-04,3.885714285714285529e-04,5.487667887667887654e-04,3.299633699633699557e-04,4.483516483516483469e-04,3.565323565323564887e-04,3.651282051282051032e-04,2.983150183150183447e-04,2.315018315018315049e-04,3.612210012210012220e-04,3.139438339438339778e-04,2.400976800976800923e-04,2.338461538461538173e-04,3.467643467643467857e-04,2.557264957264957254e-04,2.862026862026861938e-04,4.635897435897435811e-04,4.155311355311355390e-04,1.678144078144078026e-04,2.400976800976800923e-04
3.369963369963369744e-04,5.311843711843711917e-04,3.303540903540903547e-04,4.338949938949938565e-04,5.432967032967032884e-04,4.874236874236873756e-04,3.920879120879120351e-04,4.124053724053724015e-04,4.327228327228327138e-04,3.534065934065934054e-04,2.635409035409034878e-04,2.768253968253967814e-04,3.471550671550671305e-04,2.881562881562881344e-04,3.030036630036629696e-04,2.311111111111111059e-04,3.440293040293040472e-04,2.330647130647130465e-04,3.299633699633699557e-04,3.963858363858363694e-04,3.737240537240536634e-04,1.611721611721611558e-04,3.030036630036629696e-04
3.448107448107448451e-04,5.096947496947496284e-04,2.764346764346763824e-04,4.155311355311355390e-04,4.280341880341880347e-04,4.717948717948717424e-04,3.330891330891330932e-04,3.436385836385835941e-04,4.940659340659341037e-04,4.030280830280829891e-04,3.741147741147740624e-04,3.784126984126983968e-04,3.280097680097679609e-04,4.581196581196581041e-04,3.416849816849816535e-04,3.471550671550671305e-04,4.139682539682539432e-04,3.096459096459095893e-04,2.768253968253967814e-04,4.010744810744810485e-04,3.987301587301587090e-04,2.115750915750915645e-04,3.416849816849816535e-04
4.436630036630036678e-04,9.031501831501830869e-04,1.056703296703296897e-03,5.765079365079364953e-04,5.327472527472527876e-04,4.487423687423687459e-04,3.565323565323564887e-04,4.557753357753357103e-04,1.178217338217338100e-03,4.241269841269840993e-04,4.088888888888889193e-04,4.256898656898656951e-04,1.640439560439560258e-03,1.588083028083028207e-03,9.625396825396825362e-04,4.131868131868131995e-04,4.503052503052502875e-04,4.401465201465201314e-04,1.057094017094017133e-03,5.600976800976801727e-04,3.502808302808302679e-04,6.366788766788766341e-04,9.625396825396825362e-04
3.225396825396825381e-04,3.862271062271062133e-04,2.377533577533577527e-04,4.460073260073260074e-04,3.186324786324786027e-04,3.010500610500610290e-04,2.791697191697191209e-04,3.623931623931624189e-04,4.690598290598290039e-04,4.327228327228327138e-04,2.561172161172161244e-04,3.026129426129426248e-04,4.194383394383394202e-04,2.440048840048840006e-04,2.053235653235653167e-04,2.373626373626373538e-04,3.971672771672771674e-04,2.229059829059828904e-04,2.373626373626373538e-04,3.260561660561660203e-04,3.831013431013430759e-04,1.799267399267398993e-04,2.053235653235653167e-04
3.284004884004884141e-04,4.378021978021977376e-04,3.018315018315018269e-04,5.218070818070817251e-04,3.459829059829059878e-04,3.510622710622710659e-04,3.022222222222222259e-04,4.885958485958486266e-04,3.416849816849816535e-04,2.674481074481074774e-04,1.881318681318681419e-04,2.350183150183149871e-04,3.241025641025640797e-04,3.002686202686202853e-04,1.760195360195360181e-04,1.861782661782661742e-04,3.319169719169718963e-04,2.240781440781440602e-04,3.014407814407814279e-04,4.237362637362637003e-04,3.330891330891330932e-04,1.791452991452991284e-04,1.760195360195360181e-04
2.658852258852258815e-04,3.522344322344322085e-04,2.432234432234432026e-04,4.229548229548229024e-04,3.600488400488400251e-04,3.452014652014651899e-04,2.611965811965811482e-04,4.854700854700854350e-04,3.244932844932844787e-04,4.061538461538461266e-04,2.944078144078143551e-04,2.361904761904761840e-04,2.994871794871794874e-04,2.748717948717948408e-04,2.189987789987789821e-04,1.701587301587301421e-04,3.436385836385835941e-04,2.779975579975579782e-04,2.428327228327228037e-04,2.830769230769230563e-04,3.748962148962148603e-04,1.385103785103785040e-04,2.189987789987789821e-04
2.932356532356532124e-04,4.272527472527472368e-04,3.053479853479853091e-04,5.464224664224663717e-04,3.151159951159951205e-04,4.784371184371184163e-04,3.194139194139194006e-04,5.143833943833943075e-04,8.148473748473747651e-04,4.245177045177044983e-04,2.486935286935287068e-04,2.600244200244200055e-04,7.214652014652015279e-04,2.819047619047619136e-04,1.803174603174603253e-04,2.643223443223443399e-04,3.975579975579975663e-04,2.920634920634920155e-04,3.049572649572649644e-04,4.589010989010989020e-04,2.858119658119657948e-04,1.568742368742368756e-04,1.803174603174603253e-04
4.428815628815628699e-04,9.793406593406593121e-04,3.905250305250304935e-04,4.561660561660561635e-04,5.323565323565323344e-04,9.879365079365079808e-04,4.577289377289377051e-04,3.893528693528692966e-04,4.491330891330890906e-04,4.401465201465201314e-04,3.412942612942612545e-04,2.584615384615384639e-04,4.514774114774114302e-04,4.964102564102563890e-04,2.635409035409034878e-04,2.572893772893772670e-04,7.195115995115993705e-04,2.807326007326007710e-04,3.901343101343100945e-04,3.764590964590964562e-04,3.952136752136752268e-04,3.346520146520146348e-04,2.635409035409034878e-04
3.635653235653235615e-04,7.636630036630036398e-04,2.682295482295482211e-04,5.038339438339438066e-04,5.358730158730158708e-04,5.968253968253968075e-04,3.655189255189255021e-04,5.761172161172160421e-04,3.877899877899877550e-04,3.440293040293039930e-04,2.381440781440781517e-04,2.232967032967032894e-04,3.545787545787545481e-04,2.557264957264957254e-04,1.978998778998778991e-04,2.252503052503052299e-04,3.127716727716727809e-04,3.944322344322344289e-04,2.678388278388278221e-04,5.827594627594626618e-04,4.096703296703296630e-04,1.717216117216117108e-04,1.978998778998778991e-04
9.773870573870574799e-04,1.372796092796092554e-03,4.874236874236873756e-04,6.581684981684981974e-04,8.101587301587300860e-04,1.178608058608058336e-03,6.304273504273504676e-04,6.218315018315017989e-04,7.187301587301586810e-04,1.149304029304029336e-03,3.690354090354090386e-04,3.721611721611721218e-04,8.425885225885224950e-04,1.049279609279609154e-03,4.436630036630036678e-04,4.096703296703296630e-04,9.664468864468864174e-04,3.772405372405372541e-04,4.870329670329669766e-04,5.198534798534797845e-04,6.831746031746030803e-04,3.459829059829059878e-04,4.436630036630036678e-04
5.112576312576312242e-04,6.089377289377289042e-04,3.541880341880341491e-04,4.870329670329669766e-04,3.780219780219780520e-04,7.617094017094016992e-04,3.549694749694749470e-04,4.874236874236873756e-04,4.495238095238094896e-04,4.131868131868131995e-04,3.916971916971916361e-04,4.413186813186813283e-04,3.498901098901098690e-04,3.190231990231990017e-04,2.252503052503052299e-04,3.291819291819292120e-04,5.007081807081806149e-04,2.475213675213675099e-04,3.537973137973137502e-04,4.284249084249084336e-04,3.760683760683760572e-04,2.264224664224663997e-04,2.252503052503052299e-04
8.429792429792429482e-04,9.668376068376067622e-04,6.566056166056166016e-04,7.011477411477411072e-04,9.097924297924297066e-04,9.215140415140414586e-04,4.307692307692307732e-04,5.284493284493284532e-04,1.232136752136751964e-03,7.999999999999999299e-04,6.734065934065933774e-04,4.213919413919413608e-04,1.742417582417582272e-03,1.244639804639804297e-03,9.953601953601952899e-04,6.562148962148962568e-04,7.085714285714285248e-04,9.687912087912087028e-04,6.569963369963370547e-04,5.686935286935287329e-04,6.687179487179486983e-04,5.440781440781440863e-04,9.953601953601952899e-04
6.046398046398046783e-04,6.226129426129424884e-04,6.312087912087912655e-04,7.327960927960928267e-04,4.167032967032966817e-04,5.561904761904760746e-04,2.783882783882783772e-04,3.776312576312576530e-04,3.381684981684981712e-04,3.545787545787545481e-04,2.506471306471306473e-04,4.057631257631257276e-04,1.043028083028082987e-03,9.894993894993893598e-04,6.886446886446886658e-04,4.964102564102563890e-04,4.565567765567765625e-04,6.534798534798534099e-04,6.315995115995116102e-04,6.777045177045176033e-04,4.299877899877899753e-04,5.952625152625153201e-04,6.886446886446886658e-04
5.167277167277167012e-04,7.214652014652015279e-04,7.835897435897434989e-04,5.405616605616605499e-04,5.616605616605616601e-04,5.468131868131868249e-04,2.912820512820512718e-04,3.725518925518925208e-04,6.620757020757020786e-04,3.526251526251526075e-04,3.303540903540903547e-04,4.737484737484737372e-04,7.578021978021978180e-04,9.418315018315017708e-04,7.370940170940170526e-04,7.105250305250304654e-04,3.026129426129426248e-04,8.160195360195360162e-04,7.839804639804638436e-04,6.534798534798534099e-04,4.796092796092796132e-04,4.932844932844933057e-04,7.370940170940170526e-04
9.617582417582417383e-04,1.276288156288156233e-03,9.726984126984125839e-04,6.288644688644688717e-04,6.976312576312575708e-04,1.161025641025640980e-03,5.858852258852258535e-04,4.608547008547008426e-04,8.601709401709401771e-04,8.164102564102564694e-04,5.772893772893772932e-04,5.022710622710622108e-04,9.734798534798533819e-04,1.109059829059828948e-03,1.026617826617826773e-03,7.452991452991452681e-04,1.014896214896214913e-03,9.226862026862027097e-04,9.723076923076922392e-04,8.378998778998778159e-04,6.597313797313797933e-04,8.820512820512820852e-04,1.026617826617826773e-03
1.378266178266178464e-03,9.934065934065934578e-04,9.644932844932844768e-04,8.347741147741147326e-04,9.719169719169717860e-04,1.469304029304029308e-03,5.573626373626373257e-04,6.698901098901098410e-04,7.363125763125762547e-04,1.048498168498168464e-03,3.999023199023199059e-04,4.710134310134309445e-04,8.613431013431013198e-04,6.358974358974358362e-04,5.229792429792428678e-04,5.757264957264956974e-04,1.117655677655677617e-03,6.761416361416361159e-04,9.648840048840048216e-04,7.542857142857142816e-04,6.163614163614163219e-04,6.136263736263735833e-04,5.229792429792428678e-04
8.132844932844931693e-04,7.992185592185591320e-04,4.815628815628815538e-04,7.097435897435896675e-04,9.199511599511599712e-04,9.234676434676433992e-04,3.913064713064712372e-04,6.886446886446886658e-04,4.839072039072038933e-04,5.178998778998778439e-04,3.315262515262515516e-04,3.389499389499389150e-04,4.928937728937728526e-04,3.983394383394383100e-04,2.428327228327228037e-04,2.682295482295482211e-04,6.210500610500610010e-04,3.592673992673992272e-04,4.811721611721611548e-04,6.581684981684981974e-04,4.882051282051282277e-04,2.588522588522588087e-04,2.428327228327228037e-04
6.566056166056166016e-04,7.558485958485958774e-04,7.195115995115993705e-04,6.562148962148961484e-04,6.261294261294261332e-04,8.058608058608057517e-04,4.968009768009767338e-04,6.019047619047619398e-04,7.034920634920635010e-04,4.213919413919413608e-04,2.908913308913308729e-04,3.678632478632478417e-04,7.679609279609279741e-04,5.495482295482294549e-04,6.491819291819290755e-04,4.315506715506715169e-04,5.726007326007326141e-04,4.354578754578754523e-04,7.199023199023198236e-04,6.773137973137972586e-04,5.319658119658119896e-04,5.495482295482294549e-04,6.491819291819290755e-04
8.976800976800976099e-04,7.648351648351647825e-04,3.752869352869352593e-04,6.628571428571428765e-04,9.027594627594627422e-04,9.347985347985346980e-04,3.405128205128204566e-04,6.894261294261294637e-04,6.827838827838827356e-04,7.089621489621488696e-04,3.112087912087911851e-04,3.198046398046397996e-04,6.401953601953601705e-04,4.022466422466422454e-04,2.518192918192917900e-04,3.729426129426129197e-04,7.331868131868131714e-04,3.592673992673992272e-04,3.748962148962148603e-04,5.729914529914529589e-04,5.710378510378510183e-04,2.721367521367521023e-04,2.518192918192917900e-04
7.242002442002441580e-04,9.523809523809523801e-04,5.651770451770451965e-04,7.335775335775335162e-04,7.468620268620267556e-04,9.914529914529914088e-04,4.264713064713064931e-04,7.312332112332112308e-04,5.304029304029303938e-04,1.039511599511599342e-03,4.792185592185592142e-04,3.881807081807081539e-04,6.933333333333333449e-04,7.156043956043954893e-04,7.882783882783882864e-04,4.303785103785103742e-04,7.941391941391941081e-04,8.886935286935287049e-04,5.655677655677655413e-04,7.183394383394382278e-04,5.851037851037850556e-04,7.206837606837607300e-04,7.882783882783882864e-04
5.976068376068376055e-04,8.597802197802197240e-04,7.167765567765567404e-04,6.022954822954822846e-04,6.632478632478632213e-04,8.148473748473747651e-04,3.713797313797313239e-04,7.046642246642246437e-04,9.387057387057385792e-04,5.358730158730158708e-04,3.834920634920634748e-04,3.924786324786324883e-04,1.016068376068376055e-03,8.519658119658119616e-04,9.058852258852258255e-04,3.920879120879120893e-04,4.546031746031745677e-04,8.300854700854700535e-04,7.171672771672770851e-04,7.734310134310133427e-04,5.847130647130646024e-04,9.562881562881562613e-04,9.058852258852258255e-04
5.624420024420024580e-04,8.179731379731379568e-04,7.066178266178265843e-04,6.456654456654456475e-04,6.257387057387057885e-04,7.925763125763126207e-04,4.745299145299145351e-04,6.323809523809524082e-04,1.288009768009767877e-03,5.585347985347984684e-04,3.123809523809523820e-04,3.416849816849816535e-04,1.748669108669108439e-03,1.601758241758241465e-03,6.456654456654456475e-04,5.487667887667887654e-04,5.815873015873015191e-04,3.819291819291819332e-04,7.070085470085469290e-04,5.343101343101342750e-04,5.413431013431013478e-04,5.085225885225884857e-04,6.456654456654456475e-04
